ID,Latitude,Longitude,Easting,Northing,Zone,Block,Subzone,Village,SamplingTime,LU,Lu,Geo,Geogy,Taxo,Taxom,Sand,Clay,Silt,Textural Class,Texture,EC,pH,Rain,Temp,Hshde,TPI,TRI,Alt,Slope,LS Factor,Aspect,TWI,NvOp,PvOp,B11,B12,B2,B3,B4,B5,SOCI*B5,SOCI*B4,SOCI*B12,SOCI*BI2,B5*B3,B5*BI2,B4*B3,B5*B6,B6,B7,B8,B8A,B9,BI2,BR,BR2,BSI,CI,CI*BSI,CI*B4,CI*B3,CLAYI,EVI2,GNDVI,HBSI,HI,IPVI,MSAVI2,NDMI,NDSI,NDVI,NDWI,OSAVI,PVI,RVI,SAVI,SOCI,composite_method,date_range,SOC
1187,15.83885762,36.97512518,283144,1752157,Gash Barka,1,Forto Sawa,Bagoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,35.3,19.7,45,Loam,3,0.19,9.37,262.74417,28.75065,174,0.49658,2.98211,580.8407,3.46836,0.45669,138.19928,6.76269,88.11818,89.09871,0.319950477,0.26919927,0.076199204,0.119589917,0.161528437,0.190095206,0.749856303,0.637170811,1.061893005,0.962815843,0.02273347,0.046398881,0.019317172,0.046747022,0.245913732,0.274780697,0.280640672,0.296660023,0.319078328,0.244082333,0.020808606,0.086143137,0.093817764,0.149184567,0.013996162,0.02409755,0.01784097,1.188526543,0.178492476,0.402394919,0.042848799,2.933064351,0.634690816,0.171399023,-0.065451855,0.455841063,0.269381631,-0.402394919,0.197805291,0.08422507,1.737407223,0.189635122,3.944635528,Weighted_Average,2023-01-01 to 2023-12-31,0.33
1186,15.84770264,36.98083371,283765,1753130,Gash Barka,1,Forto Sawa,Bagoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,35.3,25.2,39.5,loam,3,0.2,9.33,260.51971,28.76814,178,-0.00043,1.35842,575.6181,1.89606,0.26512,169.25194,7.36659,89.31066,88.73589,0.371354109,0.32663793,0.092703906,0.146189911,0.196171302,0.229579966,0.742128561,0.634133407,1.055873216,0.870806548,0.033562275,0.061845843,0.028678265,0.06122304,0.266674141,0.28793771,0.292034195,0.303192832,0.301340096,0.269386934,-0.055932268,0.064064025,0.152136562,0.145990227,0.022210451,0.028639093,0.021342298,1.136898306,0.135949099,0.332807535,0.10272066,2.86895213,0.598178834,0.132039968,-0.119567852,0.435062893,0.196357668,-0.332807535,0.147889664,0.067785302,1.488669301,0.145510564,3.232549312,Weighted_Average,2023-01-01 to 2023-12-31,0.18
1185,15.84932685,36.98253512,283949,1753308,Gash Barka,1,Forto Sawa,Bagoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,45.8,16.4,37.8,Loam,3,0.25,9.21,259.99304,28.77859,181,0.00513,0.78298,573.60754,1.08898,0.16671,44.61019,7.92112,89.69843,89.02322,0.31851192,0.273731874,0.075623446,0.125730745,0.154580993,0.200400188,0.779752918,0.601471393,1.065084966,1.039290258,0.025196465,0.053527394,0.019435583,0.057398229,0.286418038,0.31555724,0.320911203,0.326102141,0.321635237,0.267102512,0.079340583,0.075610832,0.038526173,0.102922014,0.003965191,0.015909787,0.012940461,1.163590909,0.24577348,0.43699536,0.003678366,2.151538786,0.674903196,0.236758155,0.003752261,0.433954663,0.349806392,-0.43699536,0.261734465,0.117613219,2.076006864,0.255763517,3.890978973,Weighted_Average,2023-01-01 to 2023-12-31,0.28
1184,15.85546937,36.98428503,284143,1753986,Gash Barka,1,Forto Sawa,Bagoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,38.1,28.4,33.5,Clay Loam,4,0.15,9.46,258.55917,28.81131,181,-0.09821,0.39806,571.03546,0.12634,0.11294,231.8013,10.07518,89.80654,89.42825,0.320113279,0.269774173,0.066902524,0.114771158,0.152127207,0.196340146,0.7523362,0.582921054,1.033720715,0.93504401,0.022534186,0.047911339,0.017459816,0.050077109,0.255052828,0.282983834,0.28771251,0.299952832,0.295157302,0.244022124,0.032177159,0.085336798,0.086651542,0.139963571,0.012128059,0.021292267,0.016063781,1.186597205,0.205082047,0.429685389,0.040492291,2.560773523,0.654130355,0.196679185,-0.053306012,0.472176291,0.308260711,-0.429685389,0.226035889,0.095873288,1.891262692,0.216396426,3.831800143,Weighted_Average,2023-01-01 to 2023-12-31,0.17
1183,15.88604264,36.99848031,285696,1757355,Gash Barka,1,Forto Sawa,Bagoshi,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,46.7,23.5,29.8,Loam,3,0.16,9.69,251.92473,28.88542,180,0.25299,1.32289,558.51703,1.4892,0.21551,55.58481,7.60813,89.26752,89.58286,0.310645729,0.264394883,0.076044873,0.12245086,0.162057302,0.203330887,0.779189067,0.621023593,1.01319384,0.936833764,0.024898042,0.049708012,0.019844056,0.05155817,0.253567821,0.278712944,0.279773095,0.291896809,0.295593484,0.244468574,0.028260046,0.080430573,0.090293891,0.139210211,0.012569832,0.022560031,0.01704641,1.174930943,0.176357411,0.391130943,0.041779037,2.706953933,0.633213779,0.169351526,-0.052289379,0.434533251,0.266427558,-0.391130943,0.195596292,0.083237636,1.726383771,0.187479286,3.832123485,Weighted_Average,2023-01-01 to 2023-12-31,0.28
249,15.88963958,37.43573065,332527,1757354,Gash Barka,2,Dghe,Hawashayt/Dirfa,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,60,12.2,27.8,Sandy Loam,2,0.34,8.57,257.00418,29.21302,184,0.4404,2.45137,456.59128,2.78288,0.3732,3.86709,6.98288,88.41896,89.36728,0.473386914,0.438769659,0.117227455,0.185909551,0.281580437,0.316382581,0.708496517,0.630561766,0.982566026,0.759563118,0.058818544,0.107312739,0.052348493,0.102662462,0.324488352,0.342319526,0.340947539,0.352185297,0.355182175,0.339186621,-0.125458462,0.037951001,0.222460349,0.204647989,0.045526063,0.05762487,0.038046016,1.078896191,0.073592883,0.294269529,0.153764206,3.785904652,0.547682276,0.073837013,-0.162635112,0.43603656,0.095364553,-0.294269529,0.075865788,0.04197888,1.210835321,0.079330453,2.239366386,Weighted_Average,2023-01-01 to 2023-12-31,0.27
KR40,15.9050145,37.41000399,329785,1759076,Gash Barka,1,Kerke Bet,Afhimbol,2,NF,1,AlluvElluvSedts_01,1,Fluvisols,2,42.5,45,12.5,Clay,4,0.12,8.99,242.26611,29.2625,180,-0.07568,0.42516,437.056,0.33716,0.11294,159.18092,9.09357,89.46525,89.62531,0.169224531,0.084711343,0.032751143,0.061878932,0.042826639,0.100449935,1.241421651,0.529277763,1.046914518,3.184952541,0.006215735,0.025887074,0.002650067,0.029491225,0.293591284,0.35210134,0.356604841,0.373734608,0.372212169,0.25771121,0.61609682,0.332813111,-0.506521682,-0.181960642,0.09216701,-0.007792763,-0.01125953,1.997660823,0.53751647,0.704270816,-0.452966513,-0.308186687,0.892781011,0.530697722,0.356351926,0.46449152,0.785562023,-0.704270816,0.560887638,0.221874694,8.326706152,0.523294228,12.35861079,Weighted_Average,2023-01-01 to 2023-12-31,0.33
166,15.90711108,37.38291664,326886.34,1759330.24,Gash Barka,2,Dghe,Afhimbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,48.8,27.9,23.3,sandy Clay Loam,4,0.05,7.7,248.3075,29.26488,183,-0.00006,1.29856,440.83084,1.74183,0.24631,339.52875,7.45143,89.45045,89.50238,0.401326211,0.318244012,0.09728642,0.140165281,0.196615174,0.230951971,0.815298059,0.694083575,1.123453175,0.924801993,0.032371448,0.060502831,0.027558621,0.058489962,0.253255953,0.275941172,0.280988051,0.304205071,0.320544927,0.261971485,-0.062172842,0.115460863,0.15292752,0.167616297,0.025633145,0.032955907,0.023493985,1.261064453,0.120335711,0.334374108,0.095776714,3.632994016,0.588329467,0.116761748,-0.176367645,0.482299229,0.176658934,-0.334374108,0.132328184,0.059660633,1.429126985,0.129458774,3.530162809,Weighted_Average,2023-01-01 to 2023-12-31,0.23
1182,15.92621968,37.01357482,287355,1761786,Gash Barka,1,Forto Sawa,Idey,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,48.8,14.2,37,Loam,3,0.16,9.41,245.315,28.94745,181,-0.04224,0.99836,540.633,1.29037,0.19127,245.60089,7.75144,89.33586,89.42117,0.369664987,0.337833108,0.089125635,0.141170437,0.192379584,0.245987765,0.80725994,0.63133356,1.108669508,0.885128418,0.0347262,0.066346787,0.02715831,0.069735238,0.283490678,0.305916418,0.297580627,0.319019216,0.327163409,0.269715801,-0.06334846,0.044992176,0.156509395,0.15352764,0.024028518,0.029535584,0.021673564,1.094223681,0.149493468,0.356489597,0.106614576,2.967887104,0.60735672,0.145098618,-0.108032723,0.447295821,0.21471344,-0.356489597,0.161857665,0.074388371,1.54684099,0.159401925,3.281707689,Weighted_Average,2023-01-01 to 2023-12-31,0.23
172,15.92786107,37.38588894,327222.35,1761623.79,Gash Barka,2,Dghe,Afhimbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,54.3,25,20.7,sandy Clay Loam,4,0.05,7.6,243.48334,29.22629,179,-0.12027,0.88723,438.52286,1.07739,0.16529,147.41429,7.93182,89.58936,89.57176,0.259681059,0.177081897,0.052265276,0.089285349,0.092240495,0.159018835,1.009159906,0.585373483,1.123791094,1.482897032,0.014198052,0.037157642,0.008235725,0.043310966,0.272363746,0.30798272,0.304501977,0.330019129,0.306411164,0.23366818,0.264585439,0.189116685,-0.139668275,0.016279481,-0.002273727,0.001501627,0.001453519,1.466446113,0.347769153,0.546530104,-0.145073026,1.159651037,0.767505367,0.332590473,0.079443931,0.488286856,0.535010735,-0.546530104,0.381256132,0.150091533,3.301174565,0.355054246,6.346165885,Weighted_Average,2023-01-01 to 2023-12-31,0.17
KR35,15.93146617,37.40618118,329398,1762006,Gash Barka,1,Kerke Bet,Amalayt,2,NF,1,AlluvElluvSedts_01,1,Fluvisols,2,42.5,45,12.5,Clay,4,0.14,8.66,238.43333,29.22976,175,0.00006,2.49878,432.55328,3.34784,0.44202,109.87943,6.79805,88.61227,89.07376,0.18463866,0.101642064,0.039694297,0.070223475,0.054247037,0.113162239,1.179156113,0.565256802,1.059115321,2.781668493,0.007946646,0.030209054,0.003809415,0.033580682,0.296748124,0.357657573,0.366952654,0.385106621,0.376785886,0.266953486,0.566183484,0.289913324,-0.445763163,-0.128355206,0.057216023,-0.00696289,-0.009013549,1.816557565,0.522169702,0.678740578,-0.405836374,-0.04663402,0.871208269,0.511712354,0.330523685,0.448929711,0.742416539,-0.678740578,0.538034727,0.221116262,6.764473665,0.509182135,10.42004933,Weighted_Average,2023-01-01 to 2023-12-31,0.46
251,15.94130357,37.44642771,333715,1763062,Gash Barka,2,Kerke Bet,Hawashayt/Dirfa,1,CG,0.65,Gneisses_03,2,Fluvisols,2,60.1,7.1,32.8,Sandy Loam,2,0.1,9.2,249.08333,29.24121,181,-0.00693,0.95046,451.49243,1.12369,0.17094,247.93852,7.88975,89.68799,89.16611,0.477446587,0.420150069,0.113980966,0.178626458,0.264685714,0.304537171,0.734169527,0.638096771,1.012885805,0.795399306,0.054398396,0.100477651,0.047279872,0.097178905,0.319103593,0.338764711,0.340219114,0.354981576,0.352604304,0.329935588,-0.105121246,0.063833257,0.202483268,0.194127891,0.03930765,0.051382879,0.034676378,1.136371554,0.0955894,0.311446536,0.13730262,3.662498339,0.562434118,0.095302098,-0.167828335,0.455467774,0.124868236,-0.311446536,0.098748755,0.053410179,1.285370139,0.102542858,2.410771482,Weighted_Average,2023-01-01 to 2023-12-31,0.02
194,15.94408335,37.36225003,324705.5,1763438.54,Gash Barka,2,Dghe,Afhimbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,70.1,14.5,15.5,Sandy loam,2,0.1,7.4,244.22028,29.31062,180,-0.12363,0.73454,435.50653,0.8457,0.13704,83.7089,8.17396,89.83028,89.47861,0.45554424,0.420523639,0.116765958,0.182343953,0.266380591,0.30179341,0.725491046,0.640361012,1.010910525,0.774496495,0.055030203,0.097231482,0.04857289,0.09332459,0.309233359,0.326202393,0.321544098,0.337504086,0.340822833,0.322178943,-0.133383432,0.039974758,0.220930517,0.187278897,0.041375624,0.049887463,0.034149174,1.083278555,0.070330846,0.276252125,0.158049432,3.562952331,0.546913753,0.070140285,-0.172438751,0.428288672,0.093827506,-0.276252125,0.073755431,0.03900649,1.207085311,0.076057894,2.403932696,Weighted_Average,2023-01-01 to 2023-12-31,0.12
1181,15.94453127,37.02986893,289119,1763796,Gash Barka,1,Forto Sawa,Idey,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,61.8,12.5,25.7,Sandy Loam,2,0.18,9.23,242.94167,28.97219,181,0.24902,1.20129,532.05548,1.07907,0.1655,233.87334,7.93027,89.11879,89.61283,0.36916385,0.326562446,0.084153895,0.138003358,0.198462266,0.234336536,0.720023426,0.609795993,1.003397145,0.813648773,0.032339229,0.062054083,0.027388459,0.063028869,0.268967316,0.289756727,0.286031244,0.304288801,0.313860769,0.264807544,-0.066163269,0.061232994,0.172964554,0.179688217,0.031079692,0.035661331,0.024797577,1.130454082,0.124222545,0.349093883,0.11306446,3.245478578,0.590371673,0.120668816,-0.126882216,0.455787535,0.180743346,-0.349093883,0.135872552,0.061920618,1.441237418,0.13342238,3.072604205,Weighted_Average,2023-01-01 to 2023-12-31,0.17
197,15.96416667,37.36241664,324740.8,1765660.67,Gash Barka,2,Dghe,Afhimbol,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,75,12.3,12.7,Sandy loam,2,0.09,7.6,238.61305,29.29053,183,0.34384,1.57175,428.73914,1.51198,0.21829,335.0108,7.59295,89.04318,89.73653,0.486321775,0.43179863,0.150228658,0.218167085,0.297075954,0.329123809,0.762878469,0.688594513,1.000869183,0.848479098,0.071803982,0.120477068,0.064812195,0.112584995,0.342074902,0.360477866,0.363510633,0.378023083,0.379802948,0.366053944,-0.08586345,0.059385615,0.17313125,0.15314883,0.026514848,0.045496835,0.033412034,1.126269842,0.079984235,0.249869546,0.117062678,3.322952451,0.550284611,0.080707174,-0.144512189,0.380637232,0.100569222,-0.249869546,0.080959987,0.046976412,1.223628599,0.085863494,2.317907269,Weighted_Average,2023-01-01 to 2023-12-31,0.23
1178,15.96604143,37.07129788,293577,1766135,Gash Barka,1,Forto Sawa,Godob,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,44.7,15.9,39.4,Loam,3,0.11,9.31,238.97917,28.99646,178,-0.05618,1.36236,510.88489,1.67601,0.23829,119.95818,7.48995,89.57684,89.21122,0.349346827,0.308617862,0.080278798,0.129459967,0.175348669,0.213855581,0.756281517,0.620105198,1.091400018,0.874657839,0.027685736,0.052892718,0.022700633,0.053553696,0.250419913,0.273980331,0.273562374,0.288988378,0.286022838,0.247329144,-0.060214151,0.061901446,0.155316499,0.150549218,0.023382777,0.026398605,0.019490097,1.131972159,0.144909338,0.35755439,0.106370294,2.866108638,0.609391055,0.139550279,-0.12166212,0.459239224,0.21878211,-0.35755439,0.161294012,0.069447577,1.560105223,0.155252232,3.536412348,Weighted_Average,2023-01-01 to 2023-12-31,0.22
1179,15.96954168,37.07469237,293944,1766519,Gash Barka,1,Forto Sawa,Godob,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,44.3,15.9,39.7,Loam,3,0.34,9.4,238.61749,28.99554,179,0.00006,0.71386,511.65491,0.92475,0.14668,141.00748,8.0846,89.50839,89.65553,0.301859986,0.242818708,0.068705718,0.116211491,0.132506273,0.18787157,0.838240101,0.591212772,1.083401701,1.191402103,0.021832835,0.050166299,0.015398752,0.05498702,0.292684091,0.334115039,0.333977646,0.348638138,0.349860402,0.267024428,0.15804354,0.108396526,-0.035164639,0.065515152,-0.002303817,0.008681169,0.007613613,1.243149627,0.304891439,0.483721479,-0.05730916,1.68601271,0.71594675,0.293074726,0.05051236,0.444059223,0.431893501,-0.483721479,0.321590653,0.142461774,2.520466679,0.312687106,4.461771951,Weighted_Average,2023-01-01 to 2023-12-31,0.3
1180,15.97252553,37.06483739,292892,1766859,Gash Barka,1,Forto Sawa,Godob,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,57.2,11.8,31,Sandy Loam,2,0.16,9.55,239,29.00024,180,0.33722,1.28768,515.09509,0.93161,0.14751,69.87525,8.0772,88.98015,89.72803,0.377025597,0.321922707,0.099643144,0.151342353,0.210001723,0.232182135,0.727935475,0.658395634,1.009289361,0.854139076,0.035138991,0.063254774,0.031782155,0.063024136,0.27144266,0.294497299,0.285372607,0.312797271,0.319457384,0.272436007,-0.060185052,0.078836861,0.160216208,0.162336604,0.026008955,0.034090967,0.024568404,1.171168075,0.105303263,0.30690557,0.102821021,3.269256016,0.576074676,0.102680609,-0.138365397,0.427132728,0.152149353,-0.30690557,0.115004327,0.053295263,1.358906025,0.113581717,3.135191581,Weighted_Average,2023-01-01 to 2023-12-31,0.11
KR34,15.98099531,37.38609551,327290,1767503,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,15,62.5,22.5,Clay,4,0.19,8.67,231.07695,29.23409,182,-0.14502,2.19872,420.03644,2.84918,0.38128,246.16586,6.95934,89.25332,89.022,0.294146169,0.233721472,0.089924985,0.136027696,0.157574901,0.199436871,0.836703218,0.661078496,0.980538387,1.089423707,0.027128938,0.051788852,0.021434551,0.05494276,0.275489479,0.30327089,0.302538029,0.317990521,0.314745608,0.259675415,0.12832697,0.11446941,-0.001488518,0.073389017,-0.000109241,0.011564267,0.009982939,1.258532933,0.215626812,0.379670193,-0.029799899,1.934747888,0.657529943,0.20744053,0.014064156,0.367568759,0.315059886,-0.379670193,0.233768916,0.10250441,1.919963308,0.226478245,4.195328647,Weighted_Average,2023-01-01 to 2023-12-31,0.09
KR32,15.9839543,37.40355188,329161,1767816,Gash Barka,1,Kerke Bet,Amalayt,2,NF,1,AlluvElluvSedts_01,1,Fluvisols,2,40,37.5,22.5,Clay loam,4,0.16,8.36,232.70139,29.26678,178,0.01666,1.29295,424.03082,1.55517,0.22356,132.66861,7.56478,89.31181,89.28137,0.377778484,0.327509797,0.13501122,0.197157979,0.245490119,0.271139826,0.756336052,0.684786998,0.91357832,0.867553842,0.05345738,0.084327313,0.048400336,0.079004813,0.291380332,0.308823673,0.30711285,0.319407269,0.311487337,0.311010426,-0.032140275,0.071273959,0.12892597,0.10918863,0.01407725,0.02680473,0.02152741,1.153487585,0.081241213,0.218047257,0.085378983,2.555419473,0.555756787,0.080349003,-0.103177877,0.314157332,0.111513574,-0.218047257,0.086475547,0.043573852,1.251019195,0.08781478,2.789468678,Weighted_Average,2023-01-01 to 2023-12-31,0.14
1177,15.99324585,37.140662,301030,1769078,Gash Barka,1,Forto Sawa,Jeziret Kejelet,1,RF,0.92,AlluvElluvSedts_01,1,Fluvisols,2,32.6,23.5,43.9,Loam,3,0.15,9.25,233.54277,29.09494,178,0.09149,0.99424,484.96991,1.26878,0.18863,138.25488,7.76831,89.17637,89.6077,0.324942516,0.278073091,0.081377521,0.131265221,0.173239568,0.215272746,0.770365344,0.619947308,0.995099827,0.925677447,0.028257825,0.055685362,0.02274033,0.058035061,0.269588518,0.29558989,0.294247325,0.307538305,0.305956853,0.258673534,0.028260802,0.077725061,0.091527852,0.13784462,0.012616622,0.023880142,0.018094205,1.168550739,0.17690962,0.383025378,0.042949107,2.682753316,0.62942369,0.17069837,-0.04957315,0.424537506,0.258847379,-0.383025378,0.192845075,0.085565406,1.698499531,0.187611467,3.578554918,Weighted_Average,2023-01-01 to 2023-12-31,0.26
KR31,15.99925262,37.40814886,329666,1769505,Gash Barka,1,Kerke Bet,Amalayt,2,NF,1,Gneisses_03,2,Fluvisols,2,67.5,22.5,10,Sandy clay loam,4,0.04,8.6,236.14861,29.28333,181,-0.40396,1.48911,425.00565,1.2073,0.18114,227.4381,7.81798,89.86019,88.99959,0.218023281,0.174750851,0.089125453,0.14077786,0.159177841,0.182054519,0.724079486,0.633092822,0.695030846,0.793036443,0.025629246,0.036300268,0.022408716,0.033584829,0.184476769,0.201092978,0.185360678,0.203610607,0.200800005,0.199392292,0.029462613,0.110171282,0.097700713,0.061342328,0.005993189,0.009764339,0.008635642,1.247623569,0.041761907,0.136699017,0.069561946,1.712453964,0.537996966,0.039331587,-0.080971497,0.215287556,0.075993931,-0.136699017,0.051894624,0.018514061,1.164487948,0.046503805,3.977267302,Weighted_Average,2023-01-01 to 2023-12-31,0.14
KR11,16.00672689,37.48696163,338107,1770269,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,75,12.5,12.5,Sandy loam,2,0.16,8.18,242.0025,29.22623,180,0.17139,0.80342,453,0.7658,0.12729,186.06577,8.2732,89.47974,89.57635,0.497348084,0.461441967,0.115203345,0.191530391,0.29257991,0.332232957,0.683007705,0.60148859,0.948636829,0.722775699,0.063632708,0.116805519,0.056037945,0.112581123,0.338861996,0.357252162,0.353448866,0.364401278,0.373651278,0.351577158,-0.132524623,0.037449405,0.233397982,0.208732429,0.048717728,0.061070915,0.039978604,1.077812856,0.074026748,0.297109428,0.164333193,3.647803728,0.547110097,0.07457978,-0.169134618,0.44393562,0.094220194,-0.297109428,0.075517101,0.043040852,1.208042161,0.079669409,2.055809608,Weighted_Average,2023-01-01 to 2023-12-31,0.09
KR33,16.01219163,37.41512912,330424,1770931,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,65,25,10,Sandy clay loam,4,0.07,8.65,236.7175,29.31249,181,-0.13641,0.90786,431.22678,0.85687,0.1384,245.81442,8.16084,89.53672,89.26145,0.43257232,0.397927706,0.113146144,0.182536099,0.265343505,0.300866006,0.702838675,0.619856261,0.929579866,0.746699086,0.054918907,0.096169246,0.048434768,0.092461757,0.307318724,0.323377471,0.317198215,0.332011867,0.333568823,0.319641448,-0.112888499,0.041715367,0.212987872,0.184887646,0.039378826,0.049058736,0.03374867,1.087062581,0.066343538,0.269467418,0.14851428,3.386726014,0.544507293,0.066129974,-0.15387922,0.406491299,0.089014585,-0.269467418,0.069834069,0.036666817,1.195424831,0.071851332,2.336052132,Weighted_Average,2023-01-01 to 2023-12-31,0.1
1175,16.01227034,37.19393738,306751,1771133,Gash Barka,2,Forto Sawa,Kejelay,1,CG,0.65,AlluvElluvSedts_01,1,Fluvisols,2,46.2,14.2,39.6,Loam,3,0.13,9.23,230.8,29.17978,183,0.25085,2.08073,464.8877,2.63239,0.35486,257.35687,7.03847,88.88506,89.42955,0.407907315,0.377422113,0.105141079,0.162518571,0.228407334,0.249872053,0.707745433,0.64694809,1.069022219,0.819375684,0.040608849,0.072283865,0.037120434,0.068936406,0.275886819,0.296181921,0.297972657,0.310388805,0.317342767,0.289283512,-0.1176341,0.038818363,0.200918857,0.168545401,0.033863949,0.038497006,0.027391758,1.08077217,0.094203224,0.294151284,0.145089133,3.296676315,0.566078996,0.092543911,-0.155741292,0.430185149,0.132157992,-0.294151284,0.101351035,0.049190111,1.30456694,0.101666035,2.832431335,Weighted_Average,2023-01-01 to 2023-12-31,0.17
KR06,16.01439529,37.40638432,329490,1771182,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,72.5,22.5,5,Sandy clay loam,4,0.1,8.72,235.94583,29.31177,180,0.03592,1.05398,431.1553,1.40378,0.2051,66.95488,7.6672,89.46334,89.51186,0.429405519,0.389398442,0.114245289,0.174055118,0.249355546,0.277722601,0.731044297,0.6563742,1.025006641,0.805103577,0.04833904,0.08494357,0.043401609,0.079580551,0.286546903,0.305214013,0.307610759,0.321895466,0.323110004,0.305857607,-0.117340894,0.048860386,0.204503005,0.17784254,0.036369334,0.044346024,0.030954404,1.102740722,0.076407732,0.277278601,0.143708648,3.517995081,0.552296892,0.075678582,-0.165253826,0.423143425,0.104593783,-0.277278601,0.081252372,0.041192656,1.233623089,0.082673231,2.632282338,Weighted_Average,2023-01-01 to 2023-12-31,0.31
KR15,16.01554739,37.4678045,336064,1771260,Gash Barka,2,Kerke Bet,Amalayt,2,CG,0.65,Gneisses_03,2,Fluvisols,2,85,12.5,2.5,Loamy sand,1,0.08,8.19,239.17751,29.26023,182,0,1.24771,445.17233,1.67164,0.23776,247.38147,7.49256,89.6131,89.36452,0.490638268,0.439461271,0.116385608,0.181784026,0.272112746,0.312561228,0.735410424,0.640241117,1.03398749,0.78710999,0.056818638,0.104562474,0.04946575,0.10095506,0.322992908,0.34145271,0.341666087,0.356955026,0.363759574,0.334534373,-0.12519749,0.055023139,0.216755087,0.199007188,0.04313582,0.054152392,0.036176328,1.11645394,0.08717108,0.305438965,0.151203611,3.762413014,0.556659937,0.087149605,-0.178987627,0.459315886,0.113319875,-0.305438965,0.089887882,0.049181639,1.25560486,0.093672108,2.352852363,Weighted_Average,2023-01-01 to 2023-12-31,0.08
301,16.01646745,37.50601655,340154,1771332,Gash Barka,2,Kerke Bet,Afhimbol,1,CG,0.65,Gneisses_03,2,Fluvisols,2,51.1,12.3,36.6,loam,3,0.1,8.3,245.29527,29.17145,182,-0.04333,0.77499,461.40918,1.04949,0.16189,10.98264,7.95806,89.72644,89.33855,0.494550706,0.455800104,0.12012785,0.197393457,0.300434853,0.340402529,0.689530396,0.608570576,0.923283464,0.730642477,0.067193232,0.122782666,0.059303874,0.117964394,0.346543824,0.367229055,0.361913622,0.373616845,0.380085834,0.360698453,-0.114815833,0.04077505,0.221431563,0.206981792,0.045832302,0.062184544,0.040856851,1.085016659,0.073787842,0.294149977,0.150763573,3.667199538,0.546409685,0.074552488,-0.15486586,0.429452642,0.092819371,-0.294149977,0.074759996,0.043472054,1.204632612,0.079337785,2.025632412,Weighted_Average,2023-01-01 to 2023-12-31,0.05
KR01,16.01984281,37.4048927,329335,1771786,Gash Barka,1,Kerke Bet,Amalayt,2,IF,0.96,Gneisses_03,2,Fluvisols,2,60,27.5,12.5,Sandy clay loam,4,0.17,8.39,235.92639,29.31577,180,0.3945,2.02687,428.64365,1.89391,0.26486,210.59537,7.36772,89.04465,89.22731,0.399065877,0.354656927,0.099963019,0.157845821,0.223163342,0.257496241,0.73072558,0.633295313,1.006449211,0.808769462,0.040644706,0.073385832,0.035225401,0.070488171,0.273744466,0.294266111,0.296192804,0.310951824,0.314580135,0.284997682,-0.089827375,0.058919473,0.186518383,0.17143294,0.031975395,0.038257548,0.027059973,1.125216644,0.099669815,0.304703115,0.128042511,3.256888695,0.57030769,0.097720144,-0.147963737,0.433138785,0.14061538,-0.304703115,0.107498052,0.051639628,1.327246677,0.107464102,2.837810668,Weighted_Average,2023-01-01 to 2023-12-31,0.28
1176,16.02031887,37.20542293,307988,1772013,Gash Barka,1,Forto Sawa,Kejelay,1,IF,0.96,AlluvElluvSedts_01,1,Fluvisols,2,51.1,11.8,37.1,Loam,3,0.3,9.02,230.86501,29.17702,186,0.01199,2.2422,459.72446,3.03577,0.40401,331.69812,6.8959,88.97855,89.19733,0.444333929,0.410147865,0.11251758,0.174002064,0.255189333,0.287936435,0.729625648,0.646645092,1.039307171,0.790283614,0.050101534,0.089799958,0.044403471,0.086902153,0.301810199,0.320103779,0.314853574,0.335373338,0.338613572,0.311874243,-0.131440141,0.040007948,0.217776357,0.189163319,0.041195298,0.048272461,0.032914808,1.083350582,0.077393237,0.288124958,0.154993087,3.640902712,0.552333114,0.07684418,-0.17055122,0.43719251,0.104666228,-0.288124958,0.081727033,0.042188989,1.23380382,0.083638105,2.533981668,Weighted_Average,2023-01-01 to 2023-12-31,0.35
